CNPJ do gerador;Razão Social do gerador;Estado;Município;Código da Categoria;Categoria de Atividade;Código do Detalhe;Detalhe;Ano da geração;Cód. Resíduo;Tipo de Resíduo;Quantidade Gerada;Unidade;Classificação Resíduo;Situação Cadastral
00.263.811/0001-85;AUTO POSTO CENTENARIO COMERCIO DE COMBUSTIVEIS E SERV LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2022;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;1.800,00;Litro;Perigoso;Ativa
00.263.811/0001-85;AUTO POSTO CENTENARIO COMERCIO DE COMBUSTIVEIS E SERV LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2022;150110;Emb. de qualquer um dos tipos acima descr. cont. ou contamin. por res. de subst. perig.;748,00;kilogramas;Perigoso;Ativa
00.263.811/0001-85;AUTO POSTO CENTENARIO COMERCIO DE COMBUSTIVEIS E SERV LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2023;150110;Emb. de qualquer um dos tipos acima descr. cont. ou contamin. por res. de subst. perig.;854,00;kilogramas;Perigoso;Ativa
00.263.811/0001-85;AUTO POSTO CENTENARIO COMERCIO DE COMBUSTIVEIS E SERV LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2023;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;1.700,00;Litro;Perigoso;Ativa
00.352.294/0015-16;INFRAERO-EMPRESA BRASILEIRA DE INFRAESTRUTURA AEROPORTUÁRIA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2015;160708;Resíduos contendo hidrocarbonetos;8.650,00;kilogramas;Perigoso;Encerrado
00.352.294/0015-16;INFRAERO-EMPRESA BRASILEIRA DE INFRAESTRUTURA AEROPORTUÁRIA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2015;200301;Outros resíduos urbanos e equiparados, incluindo misturas de resíduos;1.147.550,00;kilogramas;Não Perigoso;Encerrado
00.352.294/0015-16;INFRAERO-EMPRESA BRASILEIRA DE INFRAESTRUTURA AEROPORTUÁRIA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2015;180111;Recipientes e materiais resultantes do processo de assistência à saúde [...];12,08;kilogramas;Perigoso;Encerrado
00.352.294/0015-16;INFRAERO-EMPRESA BRASILEIRA DE INFRAESTRUTURA AEROPORTUÁRIA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2015;191211;Borrachas;18.000,00;kilogramas;Não Perigoso;Encerrado
00.352.294/0015-16;INFRAERO-EMPRESA BRASILEIRA DE INFRAESTRUTURA AEROPORTUÁRIA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2015;200101;Papel e cartão;8.914,47;kilogramas;Não Perigoso;Encerrado
00.371.208/0001-17;MORENA VEICULOS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;7;Comércio de produtos químicos e produtos perigosos;2019;150110;Emb. de qualquer um dos tipos acima descr. cont. ou contamin. por res. de subst. perig.;3.043,00;kilogramas;Perigoso;Ativa
00.371.208/0001-17;MORENA VEICULOS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;80;Depósito de produtos químicos e produtos perigosos - Lei nº 12.305/2010;2020;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;8.100,00;Litro;Perigoso;Ativa
00.371.208/0001-17;MORENA VEICULOS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;80;Depósito de produtos químicos e produtos perigosos - Lei nº 12.305/2010;2021;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;6.540,00;Litro;Perigoso;Ativa
00.560.882/0001-40;POSTO DE ABASTECIMENTO E SERVICOS NOTA 10 LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;54;comércio de combustíveis e derivados de petróleo - Gás GLP;2016;150102;Embalagens de plástico;377,10;kilogramas;Não Perigoso;Ativa
00.560.882/0001-40;POSTO DE ABASTECIMENTO E SERVICOS NOTA 10 LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;54;comércio de combustíveis e derivados de petróleo - Gás GLP;2016;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;1.900,00;Litro;Perigoso;Ativa
00.560.882/0001-40;POSTO DE ABASTECIMENTO E SERVICOS NOTA 10 LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2017;150102;Embalagens de plástico;585,30;kilogramas;Não Perigoso;Ativa
00.560.882/0001-40;POSTO DE ABASTECIMENTO E SERVICOS NOTA 10 LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2017;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;2.320,00;Litro;Perigoso;Ativa
00.560.882/0001-40;POSTO DE ABASTECIMENTO E SERVICOS NOTA 10 LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2018;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;1.240,00;Litro;Perigoso;Ativa
00.560.882/0001-40;POSTO DE ABASTECIMENTO E SERVICOS NOTA 10 LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2018;150102;Embalagens de plástico;449,50;kilogramas;Não Perigoso;Ativa
00.608.421/0001-08;CONTINENTAL CONSTRUCOES E EMPREENDIMENTOS LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2023;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;200,00;Litro;Perigoso;Ativa
00.608.421/0001-08;CONTINENTAL CONSTRUCOES E EMPREENDIMENTOS LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2023;200304;Lodos de fossas sépticas;1.850,00;kilogramas;Não Perigoso;Ativa
00.608.421/0001-08;CONTINENTAL CONSTRUCOES E EMPREENDIMENTOS LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2023;160117;Sucatas metálicas ferrosas;4.300,00;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2017;200139;Plásticos;33,90;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2017;150110;Emb. de qualquer um dos tipos acima descr. cont. ou contamin. por res. de subst. perig.;1.310,00;kilogramas;Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2017;200101;Papel e cartão;33,90;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2017;200102;Vidro;11,30;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2017;200140;Metais;33,90;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2017;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;1.300,00;kilogramas;Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2018;160507;Produtos quím. inorgânicos de laboratório contendo ou compostos por substâncias perigosas;4,00;kilogramas;Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2018;150101;Embalagens de papel e cartão;3,00;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2018;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;140,00;Litro;Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2018;160128;Pneus inservíveis/usados de tratores;50,00;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2018;160605;Outras pilhas, baterias e acumuladores;0,30;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2018;130111;Óleos hidráulicos sintéticos;349,00;Litro;Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2018;160113;Fluidos de freio;3,00;kilogramas;Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2018;160107;Filtros de óleo automotivos;8,00;kilogramas;Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2018;150102;Embalagens de plástico;3,50;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2018;160129;Pneus inservíveis/usados outras aplicações;100,00;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2019;160304;Resíduos inorgânicos não abrangidos em 16 03 03;31,00;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2019;160306;Resíduos orgânicos não abrangidos em 16 03 05;20,00;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2019;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;120,00;Litro;Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2019;130111;Óleos hidráulicos sintéticos;150,00;Litro;Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2019;160128;Pneus inservíveis/usados de tratores;250,00;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2019;160126;Pneus inservíveis/usados de caminhões/ônibus;100,00;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2019;160113;Fluidos de freio;430,00;kilogramas;Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2019;160117;Sucatas metálicas ferrosas;11,00;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2019;160107;Filtros de óleo automotivos;55,00;kilogramas;Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2019;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;680,00;kilogramas;Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2019;160605;Outras pilhas, baterias e acumuladores;0,30;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2019;160507;Produtos quím. inorgânicos de laboratório contendo ou compostos por substâncias perigosas;4,10;kilogramas;Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2019;150110;Emb. de qualquer um dos tipos acima descr. cont. ou contamin. por res. de subst. perig.;90,00;kilogramas;Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2020;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;150,00;Litro;Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2020;160605;Outras pilhas, baterias e acumuladores;0,20;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2020;160507;Produtos quím. inorgânicos de laboratório contendo ou compostos por substâncias perigosas;2,30;kilogramas;Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2020;160306;Resíduos orgânicos não abrangidos em 16 03 05;19,00;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2020;160304;Resíduos inorgânicos não abrangidos em 16 03 03;38,00;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2020;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;658,00;kilogramas;Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2020;160126;Pneus inservíveis/usados de caminhões/ônibus;100,00;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2020;170203;Plástico;2,50;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2020;160117;Sucatas metálicas ferrosas;480,00;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2020;160107;Filtros de óleo automotivos;85,00;kilogramas;Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2020;150106;Misturas de embalagens;95,00;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2020;160128;Pneus inservíveis/usados de tratores;215,00;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2021;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;150,00;Litro;Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2021;150102;Embalagens de plástico;20,00;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2021;160107;Filtros de óleo automotivos;490,00;kilogramas;Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2021;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;1.460,00;kilogramas;Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2021;150110;Emb. de qualquer um dos tipos acima descr. cont. ou contamin. por res. de subst. perig.;760,00;kilogramas;Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2021;160605;Outras pilhas, baterias e acumuladores;0,20;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2021;160507;Produtos quím. inorgânicos de laboratório contendo ou compostos por substâncias perigosas;2,30;kilogramas;Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2021;160306;Resíduos orgânicos não abrangidos em 16 03 05;19,00;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2021;160304;Resíduos inorgânicos não abrangidos em 16 03 03;46,00;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2021;160128;Pneus inservíveis/usados de tratores;320,00;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2021;160126;Pneus inservíveis/usados de caminhões/ônibus;100,00;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2021;170203;Plástico;32,00;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2021;160117;Sucatas metálicas ferrosas;470,00;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2022;160304;Resíduos inorgânicos não abrangidos em 16 03 03;14,41;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2022;160306;Resíduos orgânicos não abrangidos em 16 03 05;253,00;kilogramas;Não Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2022;160107;Filtros de óleo automotivos;157,00;kilogramas;Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2022;160113;Fluidos de freio;13,50;kilogramas;Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2022;160507;Produtos quím. inorgânicos de laboratório contendo ou compostos por substâncias perigosas;2,60;kilogramas;Perigoso;Ativa
00.615.498/0001-05;NEUFREIRE CONSTRUTORA LTDA;BAHIA;SALVADOR;14;Indústrias Diversas;2;Usinas de produção de asfalto;2022;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;206,50;kilogramas;Perigoso;Ativa
